$T,130746.01,179.8,-2.4,0.2,5506.87360,N,3634.04280,E,73.3,0.493,1.0,09,02,02,02,5.9,-0.4,156.0,M,T,*56
$T,130747.01,179.8,-2.4,0.2,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,02,02,03,5.9,-0.3,156.0,M,T,*5E
$T,130748.01,179.6,-2.3,0.2,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,02,02,03,5.9,-0.3,156.0,M,T,*58
$T,130749.01,179.5,-2.4,0.1,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,02,02,03,5.9,-0.3,156.0,M,T,*5E
$T,130750.01,179.4,-2.2,0.1,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,01,02,03,5.9,-0.4,156.0,M,T,*55
$T,130751.01,179.3,-2.0,0.2,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,02,02,03,5.9,-0.4,156.1,M,T,*50
$T,130752.01,179.4,-2.0,0.2,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,02,02,03,5.9,-0.4,156.1,M,T,*54
$T,130753.01,179.4,-2.0,0.1,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,02,02,03,5.9,-0.4,156.1,M,T,*56
$T,130754.01,179.5,-1.9,0.1,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,01,02,03,5.9,-0.4,156.2,M,T,*5A
$T,130755.01,179.5,-1.9,0.2,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,02,01,03,5.9,-0.4,156.2,M,T,*58
$T,130756.01,179.5,-1.8,0.2,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,01,02,03,5.9,-0.4,156.3,M,T,*5B
$T,130757.01,179.7,-1.9,0.2,5506.87360,N,3634.04320,E,80.0,0.493,1.0,09,03,02,03,5.9,-0.4,156.4,M,T,*57
$T,130758.01,179.8,-2.1,0.2,5506.87360,N,3634.04320,E,80.0,0.493,1.0,09,02,02,03,5.9,-0.4,156.5,M,T,*5C
$T,130759.01,179.9,-2.1,0.2,5506.87360,N,3634.04320,E,80.0,0.493,1.0,09,02,02,03,5.9,-0.4,156.5,M,T,*5C
$T,130800.01,179.8,-2.1,0.2,5506.87360,N,3634.04320,E,80.0,0.493,1.0,09,03,02,03,5.9,-0.4,156.6,M,T,*5C
$T,130801.01,180.0,-2.1,0.2,5506.87360,N,3634.04320,E,80.0,0.493,1.0,09,03,02,03,5.9,-0.4,156.7,M,T,*52
$T,130802.01,180.1,-2.1,0.2,5506.87360,N,3634.04320,E,80.0,0.493,1.0,09,02,02,03,5.9,-0.4,156.7,M,T,*51
$T,130803.01,180.1,-1.9,0.1,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,01,03,5.9,-0.4,156.7,M,T,*5C
$T,130804.01,180.1,-2.0,0.1,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,01,03,5.9,-0.4,156.8,M,T,*5E
$T,130805.01,180.2,-2.0,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,01,02,03,6.1,-0.4,156.8,M,T,*54
$T,130806.01,180.1,-1.9,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,01,02,03,6.1,-0.4,156.9,M,T,*5F
$T,130807.01,180.1,-2.1,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,03,02,03,6.1,-0.4,156.9,M,T,*57
$T,130808.01,180.0,-2.1,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,03,02,03,6.1,-0.4,157.0,M,T,*51
$T,130809.01,180.1,-2.1,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.0,M,T,*50
$T,130810.01,180.1,-2.0,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,03,02,03,6.1,-0.3,157.0,M,T,*5F
$T,130811.01,180.1,-1.9,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,03,02,03,6.1,-0.3,157.1,M,T,*55
$T,130812.01,180.1,-2.1,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,03,02,03,6.1,-0.4,157.1,M,T,*5A
$T,130813.01,180.2,-2.1,0.1,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,03,01,03,6.1,-0.4,157.1,M,T,*58
$T,130814.01,180.3,-2.2,0.1,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.1,M,T,*5F
$T,130815.01,180.3,-2.2,0.1,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,03,02,03,6.1,-0.4,157.2,M,T,*5C
$T,130816.01,180.4,-2.2,0.1,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,03,02,03,6.1,-0.4,157.2,M,T,*58
$T,130817.01,180.4,-2.2,0.1,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.3,M,T,*59
$T,130818.01,180.4,-2.2,0.1,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.3,M,T,*56
$T,130819.01,180.5,-2.4,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.3,M,T,*53
$T,130820.01,180.5,-2.3,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,03,02,03,6.1,-0.4,157.4,M,T,*58
$T,130821.01,180.4,-2.5,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.4,M,T,*5F
$T,130822.01,180.4,-2.5,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,03,02,03,6.1,-0.4,157.4,M,T,*5D
$T,130823.01,180.2,-2.4,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.5,M,T,*5B
$T,130824.01,180.1,-2.4,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.5,M,T,*5F
$T,130825.01,180.0,-2.2,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.5,M,T,*59
$T,130826.01,180.0,-2.2,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.5,M,T,*5A
$T,130827.01,179.9,-2.2,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.5,M,T,*54
$T,130828.01,179.8,-2.2,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.3,157.6,M,T,*5E
$T,130829.01,179.8,-2.0,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.3,157.6,M,T,*5D
$T,130830.01,179.8,-2.1,0.2,5506.87360,N,3634.04320,E,80.0,0.494,1.0,09,02,02,03,6.1,-0.4,157.6,M,T,*53
$T,130831.01,179.7,-2.0,0.1,5506.87360,N,3634.04320,E,73.3,0.494,1.1,08,02,02,03,6.1,-0.4,157.6,M,T,*50
$T,130832.01,179.6,-1.8,0.1,5506.87360,N,3634.04320,E,73.3,0.494,1.1,08,02,02,03,6.1,-0.4,157.7,M,T,*58
$T,130833.01,179.5,-1.8,0.2,5506.87360,N,3634.04320,E,73.3,0.494,1.1,08,02,02,03,6.1,-0.4,157.7,M,T,*59
$T,130834.01,179.6,-1.7,0.2,5506.87360,N,3634.04320,E,73.3,0.494,1.1,08,02,02,03,6.1,-0.4,157.7,M,T,*52
$T,130835.01,179.7,-1.7,0.2,5506.87360,N,3634.04320,E,73.3,0.494,1.1,08,02,02,03,5.9,-0.4,157.7,M,T,*59
$T,130836.01,179.7,-1.7,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,02,02,03,5.9,-0.4,157.8,M,T,*51
$T,130837.01,179.7,-1.6,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,02,02,03,5.9,-0.4,157.8,M,T,*51
$T,130838.01,179.8,-1.7,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,03,02,03,5.9,-0.4,157.9,M,T,*50
$T,130839.01,179.7,-1.7,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,03,02,03,5.9,-0.4,157.9,M,T,*5E
$T,130840.01,179.6,-1.6,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,03,02,03,5.9,-0.3,158.0,M,T,*51
$T,130841.01,179.6,-1.4,0.2,5506.87360,N,3634.04360,E,73.3,0.494,1.1,08,03,02,03,5.9,-0.3,158.0,M,T,*52
